,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
55724,Dactylorhiza incarnata var. obscura (Höppner) Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza majalis subsp. purpurella (T.Stephenson & T.A.Stephenson) D.M.Moore & Soó,Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó,Dactylorhiza purpurella var. purpurella
55979,Pilosella schultesii subsp. parva (Nägeli & Peter) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii
55980,Pilosella schultesii subsp. pseudauriculiformis (Zahn) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii
56166,Anogeissus lanceolata (Wall. ex C.B.Clarke) Prain,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia phillyreifolia (Van Heurck & Müll.Arg.) Gere & Boatwr.,Terminalia pendula var. phillyreifolia (Van Heurck & Müll.Arg.) Chakrab. & Anand Kumar,Terminalia pendula var. pendula
56258,Polygala cruciata subsp. aquilonia (Fernald & B.G.Schub.) A.Haines,Polygala cruciata L.,Polygala cruciata L.,Senega cruciata (L.) J.F.B.Pastore & J.R.Abbott,Senega aquilonia (Fernald & B.G.Schub.) J.F.B.Pastore & J.R.Abbott
56355,Ribes menziesii var. subvestitum (Hook. & Arn.) Jancz.,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii Pursh,Ribes menziesii var. menziesii
56796,Elatostema monandrum f. ciliatum (Hook.f.) H.Hara,Elatostema monandrum var. monandrum,Elatostema monandrum var. monandrum,Elatostema monandrum var. monandrum,Elatostema monandrum var. ciliatum (Hook.f.) Murti
56797,Elatostema monandrum var. ciliatum (Hook.f.) Murti,Elatostema monandrum var. monandrum,Elatostema monandrum var. monandrum,Elatostema monandrum var. monandrum,Elatostema monandrum var. ciliatum (Hook.f.) Murti
56857,Blitum sanguisorba (L.) Pritz.,Sanguisorba minor subsp. minor,Sanguisorba minor subsp. minor,Sanguisorba minor subsp. minor,Sanguisorba minor Scop.
56896,Astragalus flavus var. argillosus (M.E.Jones) Barneby,Astragalus flavus var. flavus,Astragalus flavus var. flavus,Astragalus flavus var. flavus,Astragalus flavus var. argillosus (M.E.Jones) Barneby
56897,Cnemidophacos argillosus (M.E.Jones) Rydb.,Astragalus flavus var. flavus,Astragalus flavus var. flavus,Astragalus flavus var. flavus,Astragalus flavus var. argillosus (M.E.Jones) Barneby
57728,Cephalaria angustifolia (Post) Gomb.,Cephalaria syriaca (L.) Roem. & Schult.,Cephalaria syriaca (L.) Roem. & Schult.,Cephalaria syriaca (L.) Roem. & Schult.,Cephalaria syriaca var. syriaca
58893,Echinonyctanthus leucanthus (Zucc. ex Pfeiff.) Lem.,Acanthocalycium leucanthum (Gillies ex Salm-Dyck) Schlumpb.,Acanthocalycium leucanthum (Gillies ex Salm-Dyck) Schlumpb.,Acanthocalycium leucanthum (Gillies ex Salm-Dyck) Schlumpb.,Thelocactus leucacanthus (Zucc. ex Pfeiff.) Britton & Rose
59892,Hyssopus officinalis proles montanus (Jord. & Fourr.) Rouy,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,,
59893,Hyssopus officinalis var. montanus (Jord. & Fourr.) Briq.,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,,
59894,Hyssopus officinalis var. montanus (Jord. & Fourr.) St.-Lag.,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,,
60015,Ctenopteris bolanica (Rosenst.) Copel.,Grammitis denticulata Blume,Grammitis denticulata Blume,Grammitis denticulata Blume,
60016,Polypodium bolanicum (Rosenst.) Copel.,Grammitis denticulata Blume,Grammitis denticulata Blume,Grammitis denticulata Blume,
60334,Iberis linifolia subsp. timeroyi (Jord.) Moreno,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis timeroyi Jord.
60390,Crepidomanes ramitrichum (Faden) Beentje,Trichomanes frappieri Cordem.,Trichomanes frappieri Cordem.,Trichomanes frappieri Cordem.,Trichomanes ramitrichum Faden
60391,Vandenboschia ramitricha (Faden) Pic.Serm.,Trichomanes frappieri Cordem.,Trichomanes frappieri Cordem.,Trichomanes frappieri Cordem.,Trichomanes ramitrichum Faden
60876,Rubus rudis var. laevifactus (P.J.Müll.) Focke,Rubus rudis Weihe,Rubus rudis Weihe,Rubus rudis Weihe,Rubus macrostachys P.J.Müll.
61023,Rubus vestitus subsp. teretiusculus (Kaltenb.) Nyman,Rubus vestitus Weihe,Rubus vestitus Weihe,Rubus vestitus Weihe,Rubus teretiusculus Kaltenb.
61102,Elytrigia × duvalii subsp. obtusiuscula (Lange) B.Bock,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61103,Triticum pungens subsp. obtusiusculum (Lange) Asch. & Graebn.,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61104,Triticum pungens proles obtusiusculum (Lange) Brand,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61105,Agropyron acutum var. obtusiusculum (Lange) Corb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61106,Triticum pungens var. obtusiusculum (Lange) Junge,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61107,Elymus × obtusiusculus (Lange) Melderis & D.C.McClint.,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61108,Elymus acutus subsp. obtusiusculus (Lange) Lambinon,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61109,Triticum × obtusiusculum (Lange) Nyman,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61110,Elytrigia × obtusiuscula (Lange) Hyl.,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61111,Elytrigia acuta subsp. obtusiuscula (Lange) Kerguélen,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
61176,Minuartia hybrida subsp. conferta (Jord.) O.Bolòs & Vigo,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. conferta (Jord.) Garraud & J.-M.Tison
61177,Alsine tenuifolia subsp. conferta (Jord.) Thell.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. conferta (Jord.) Garraud & J.-M.Tison
61178,Minuartia tenuifolia subsp. conferta (Jord.) Thell.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. conferta (Jord.) Garraud & J.-M.Tison
61179,Alsine tenuifolia proles conferta (Jord.) Rouy & Foucaud,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. conferta (Jord.) Garraud & J.-M.Tison
61180,Alsine mucronata subsp. conferta (Jord.) Nyman,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. conferta (Jord.) Garraud & J.-M.Tison
62514,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,Hyssopus officinalis subsp. montanus (Jord. & Fourr.) Briq.,,
62746,Nordenstamia pascoensis (H.Beltrán & H.Rob.) B.Nord.,Nordenstamia pascoensis (H.Beltrán & H.Rob.) B.Nord.,Nordenstamia pascoensis (H.Beltrán & H.Rob.) B.Nord.,,
62897,Chionanthus henryanus P.S.Green,Chionanthus henryanus P.S.Green,Chionanthus henryanus P.S.Green,,
63246,Oxytropis nigrescens var. pygmaea (Pall.) Cham.,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis nigrescens var. nigrescens
63263,Oxytropis nigrescens subsp. pygmaea (Pall.) Hultén,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis nigrescens var. nigrescens
63264,Oxytropis tschuktschorum Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis nigrescens var. nigrescens
63303,Oxytropis pygmaea (Pall.) Fernald,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis gorodkovii Jurtzev,Oxytropis nigrescens var. nigrescens
63441,Cordia guazumifolia (Desv.) Roem. & Schult.,Varronia polycephala Lam.,Varronia polycephala Lam.,Varronia polycephala Lam.,Varronia guazumifolia Desv.
63907,Iberis intermedia subsp. timeroyi (Jord.) Nyman,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis linifolia subsp. linifolia,Iberis timeroyi Jord.
63998,Pilosella flagellaris subsp. pratensifolia (Zahn) Soják,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris (Willd.) Arv.-Touv.,Pilosella flagellaris subsp. flagellaris
65263,Eranthis hyemalis var. tubergenii (Bowles) P.D.Sell,Eranthis hyemalis (L.) Salisb.,Eranthis hyemalis (L.) Salisb.,Eranthis hyemalis (L.) Salisb.,Eranthis × tubergenii Bowles
65648,Eucalyptus tasmanica Blakely,Eucalyptus delegatensis subsp. tasmaniensis Boland,Eucalyptus delegatensis subsp. tasmaniensis Boland,Eucalyptus tasmaniensis (Boland) D.Nicolle,Eucalyptus tenuiramis Miq.
67434,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,× Thinoelymus obtusiusculus (Lange) Sonnb.,,
71227,Gamochaeta subfalcata (Cabrera) Cabrera,Gamochaeta antillana (Urb.) Anderb.,Gamochaeta antillana (Urb.) Anderb.,Gamochaeta antillana (Urb.) Anderb.,Gamochaeta subfalcata (Cabrera) Cabrera
71428,Hymenophyllum macrocarpum (C.Presl) Bosch,Hymenophyllum emarginatum Sw.,Hymenophyllum emarginatum Sw.,Hymenophyllum emarginatum Sw.,Hymenophyllum badium Hook. & Grev.
74683,Rosa communis var. virginea (Ripart ex Déségl.) Rouy & E.G.Camus,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa stylosa Desv.
75080,Malveopsis spicata (L.) Kuntze,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Melochia spicata (L.) Fryxell
75294,Rhinanthus minor subsp. calcareus (Wilmott) E.F.Warb.,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. minor,Rhinanthus minor subsp. calcareus (Wilmott) E.F.Warb.
75817,Begonia lynchiana Hook.f.,Begonia cyathophora Poepp. & Endl.,Begonia cyathophora Poepp. & Endl.,Begonia cyathophora Poepp. & Endl.,Begonia bracteosa A.DC.
76325,Aconitum anthora subsp. nemorosum (M.Bieb. ex Rchb.) Vorosch.,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora L.,Aconitum anthora subsp. anthora
76423,Minuartia mediterranea var. densiflora (Vis.) K.Malý,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. mediterranea
76424,Minuartia tenuifolia var. densiflora (Vis.) Cout.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. mediterranea
76499,Gymnopodium ovatifolium (B.L.Rob.) S.F.Blake,Gymnopodium floribundum Rolfe,Gymnopodium floribundum Rolfe,Gymnopodium floribundum Rolfe,Gymnopodium floribundum subsp. antigonoides (B.L.Rob.) J.J.Ancona & J.J.Ortiz-Diaz
76618,Potentilla cinerea var. clementei (Jord.) Nyman,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
76619,Potentilla cinerea clementei (Jord.) Th.Wolf,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
76881,Hieracium pyrenaicum subsp. lamyi (F.W.Schultz) Sudre,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile subsp. nobile
76882,Hieracium nobile subsp. lamyi (F.W.Schultz) Greuter,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile Gren.,Hieracium nobile subsp. nobile
78922,Festuca lenensis subsp. albifolia (Reverd.) Tzvelev,Festuca lenensis Drobow,Festuca lenensis Drobow,Festuca lenensis Drobow,Festuca albifolia Reverd.
79450,Phragmanthera redingii (De Wild.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera zygiarum (Hiern) Polhill & Wiens
79451,Tapinanthus redingii (De Wild.) Danser,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera batangae (Engl.) Balle,Phragmanthera zygiarum (Hiern) Polhill & Wiens
79512,Rubus rhamnifolius var. cardiophyllus (Lefèvre & P.J.Müll.) Focke,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus germanicus Focke ex Thomé,Rubus cardiophyllus Lefèvre & P.J.Müll.
79933,Memorialis ambigua (Wight) Wedd.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
79982,Gonostegia ambigua (Wight) Miq.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia pentandra var. wightii (Benn.) Pull. & Karupp.,Gonostegia wightii (Benn.) Pusalkar & Ingle,Gonostegia wightii var. wightii
80181,Minuartia densiflora (Vis.) Fritsch,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea (Ledeb. ex Link) Rchb.,Sabulina mediterranea subsp. mediterranea
80248,Dynamidium clementei (Jord.) Fourr.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
80249,Potentilla subacaulis var. clementei (Jord.) Nyman,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
80250,Potentilla velutina var. clementei (Jord.) Th.Wolf,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
80251,Potentilla cinerea f. clementei (Jord.) Beck,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
80352,Iberis intermedia var. polita (Jord.) Rouy & Foucaud,Iberis linifolia subsp. intermedia (Guers.) Kerguélen,Iberis linifolia subsp. intermedia (Guers.) Kerguélen,Iberis intermedia Guers.,Iberis intermedia subsp. violletii (Soy.-Will. ex Godr.) Rouy & Foucaud
81735,Milium vernale proles scabrum (K.Richt.) Rouy,Milium vernale M.Bieb.,Milium vernale M.Bieb.,Milium vernale M.Bieb.,Milium vernale subsp. vernale
81736,Milium vernale var. scabrum (K.Richt.) Cout.,Milium vernale M.Bieb.,Milium vernale M.Bieb.,Milium vernale M.Bieb.,Milium vernale subsp. vernale
82254,Panicum villosissimum var. pseudopubescens (Nash) Fernald,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong
82400,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong
82401,Panicum ovale var. pseudopubescens (Nash) Lelong,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong
82402,Dichanthelium villosissimum var. pseudopubescens (Nash) Mohlenbr.,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong
82403,Dichanthelium pseudopubescens (Nash) Mohlenbr.,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium villosissimum (Nash) Freckmann,Dichanthelium ovale subsp. villosissimum (Nash) Freckmann & Lelong,Dichanthelium ovale subsp. pseudopubescens (Nash) Freckmann & Lelong
82686,Pogonia monantha (Poepp. & Endl.) Schltr.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea Lindl.,Cleistes rosea var. rosea
84157,Pilosella schultesii subsp. acariaea (Nägeli & Peter) Soják,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii (F.W.Schultz) F.W.Schultz & Sch.Bip. ex H.P.Fuchs,Pilosella schultesii subsp. schultesii
84642,Ulmus carpinifolia f. sarniensis (Loudon) Rehder,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus minor subsp. minor
84643,Ulmus stricta var. sarniensis (Loudon) Moss,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus minor subsp. minor
84644,Ulmus minor var. sarniensis (Loudon) Richens,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus minor subsp. minor
84645,Ulmus minor subsp. sarniensis (Loudon) Stace,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus minor subsp. minor
84699,Ulmus glabra f. sarniensis (Loudon) C.K.Schneid.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus minor subsp. minor
84700,Ulmus campestris f. sarniensis (Loudon) Dippel,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus × hollandica Mill.,Ulmus minor subsp. minor
84826,Visenia spicata (L.) Colla,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Melochia spicata (L.) Fryxell
84827,Malveopsis spicata var. normalis Kuntze,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Melochia spicata (L.) Fryxell
84828,Melochia spicata (L.) Fryxell,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Melochia spicata (L.) Fryxell
84830,Malvastrum spicatum (L.) A.Gray,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Melochia spicata (L.) Fryxell
87167,Glyceria capillaris (Lilj.) Wahlenb.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87168,Hydrochloa capillaris (Lilj.) Hartm.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87169,Molinia capillaris (Lilj.) Hartm.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87244,Phippsia capillaris (Lilj.) Á.Löve & D.Löve,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87245,Atropis suecica Holmb.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87246,Puccinellia capillaris (Lilj.) Jansen,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87247,Puccinellia distans f. capillaris (Lilj.) Holmb.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87341,Molinia distans var. capillaris (Lilj.) Hartm.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87342,Atropis suecica var. capillaris (Lilj.) Holmb.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia distans (Jacq.) Parl.,Puccinellia capillaris (Lilj.) Jansen
87649,Malus trilobata var. oxyloba (Boiss.) C.K.Schneid.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Malus trilobata (Labill. ex Poir.) C.K.Schneid.,Malus florentina (Zuccagni) C.K.Schneid.
87650,Eriolobus trilobatus var. oxyloba (Boiss.) C.K.Schneid.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Eriolobus trilobatus (Labill. ex Poir.) M.Roem.,Malus trilobata (Labill. ex Poir.) C.K.Schneid.,Malus florentina (Zuccagni) C.K.Schneid.
87832,Hymenophyllum paramnioides (H.G.Zhou & W.M.Chu) X.C.Zhang,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum paramnioides (H.G.Zhou & W.M.Chu) X.C.Zhang
87850,Mecodium paniculiflorum (C.Presl) Copel.,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum tenellum D.Don,Hymenophyllum paniculiflorum C.Presl
