,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
1173620,Saxifraga flagellaris subsp. komarovii (Losinsk.) Hultén,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla Royle,Saxifraga stenophylla subsp. stenophylla
1175604,Alternanthera straminea (Mart.) Suess.,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana var. brasiliana
1175606,Alternanthera brasiliana var. straminea (Mart.) Suess.,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana (L.) Kuntze,Alternanthera brasiliana var. brasiliana
1176175,Anthyllis vulneraria subsp. corbierei (Salmon & Travis) Cullen,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria subsp. iberica (W.Becker) Jalas,Anthyllis vulneraria subsp. corbierei (Salmon & Travis) Cullen
1176851,Atelophragma forwoodii (S.Watson) Rydb.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1176852,Atelophragma glabriusculum (Hook.) Rydb.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1176853,Homalobus glabriusculus (Hook.) Rydb.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1176854,Astragalus aboriginorum var. glabriusculus (Hook.) Rydb.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1176855,Astragalus australis var. glabriusculus (Hook.) Isely,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1176856,Astragalus glabriusculus var. spatiosus (A.Heller) E.Sheld.,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1176857,Astragalus glabriusculus (Hook.) A.Gray,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1176858,Tragacantha glabriuscula (Hook.) Kuntze,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum Richardson,Astragalus aboriginorum var. aboriginorum
1177254,Phaca sileriana (M.E.Jones) Rydb.,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus var. silerianus (M.E.Jones) S.L.Welsh
1177255,Astragalus subcinereus var. silerianus (M.E.Jones) S.L.Welsh,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus A.Gray,Astragalus subcinereus var. silerianus (M.E.Jones) S.L.Welsh
1177306,Astragalus candolleanus (Kunth) E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii var. candolleanus (Kunth) Barneby
1177307,Astragalus wootonii var. morans (Crum ex Jeps.) Barneby,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii var. wootonii
1177308,Astragalus wootonii var. candolleanus (Kunth) Barneby,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii var. candolleanus (Kunth) Barneby
1177309,Astragalus allochrous var. playanus (M.E.Jones) Isely,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii var. wootonii
1177310,Astragalus tracyi (Rydb.) Cory,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii var. wootonii
1177311,Astragalus triflorus var. playanus (M.E.Jones) M.E.Jones,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii var. wootonii
1177312,Astragalus triflorus var. candollianus (Kunth) M.E.Jones,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii E.Sheld.,Astragalus wootonii var. candolleanus (Kunth) Barneby
1177400,Atriplex hortensis subsp. heterosperma (Bunge) Meijden,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex heterosperma Bunge
1177401,Atriplex hastata var. heterosperma (Bunge) Regel ex Iljin,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex micrantha Ledeb.,Atriplex heterosperma Bunge
1177428,Aubrieta deltoidea subsp. sicula (Strobl) Phitos,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea (L.) DC.,Aubrieta deltoidea (L.) DC.,"Aubrieta columnae subsp. sicula (Strobl) M.Koch, D.A.German & R.Karl"
1177628,Baptisia calycosa var. villosa Canby,Baptisia calycosa Engelm.,Baptisia calycosa Engelm.,Baptisia calycosa Engelm.,Baptisia hirsuta Small
1177759,Berberis × miethkeana (L.W.Melander & Eade) Laferr.,Berberis × miethkeana (L.W.Melander & Eade) Laferr.,Berberis × miethkeana (L.W.Melander & Eade) Laferr.,,
1178081,Brassica nigra var. laevigata (DC.) Alef.,Brassica carinata A.Braun,Brassica carinata A.Braun,Mutarda carinata (A.Braun) D.A.German,Erucastrum strigosum (Thunb.) O.E.Schulz
1178205,Chilianthus corrugatus (Benth.) Benth.,Buddleja corrugata M.E.Jones,Buddleja corrugata M.E.Jones,Buddleja corrugata M.E.Jones,Buddleja loricata Leeuwenb.
1178698,Capsicum annuum var. minus (Fingerh.) Shinners,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum frutescens L.,Capsicum annuum var. aviculare (Dierb.) D'Arcy & Eschbaugh
1179013,Celtis insularis Rendle,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis mauritiana Planch.,Celtis prantlii Priemer ex Engl.
1179123,Cerastium semidecandrum var. glutinosum (Wahlenb.) Rchb.,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum Curtis,Cerastium pumilum var. glutinosum (Wahlenb.) Beck
1179325,Chamaecrista viscosa var. major (Benth.) H.S.Irwin & Barneby,Chamaecrista viscosa var. major (Benth.) H.S.Irwin & Barneby,Chamaecrista viscosa var. major (Benth.) H.S.Irwin & Barneby,,
1179326,Chamaecrista major (Benth.) A.O.Souza & M.J.Silva,Chamaecrista viscosa var. major (Benth.) H.S.Irwin & Barneby,Chamaecrista viscosa var. major (Benth.) H.S.Irwin & Barneby,,
1179663,Citrus medica var. sarcodactylis (Hoola van Nooten) Swingle,Citrus medica L.,Citrus medica L.,Citrus medica L.,Citrus × limon (L.) Osbeck
1179848,Tarenaya inermis (Malme) Soares Neto & Roalson,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome rosea Vahl ex DC.,Cleome inermis Malme
1180314,Copiapoa desertorum var. hornilloensis (F.Ritter) A.E.Hoffm.,Copiapoa desertorum F.Ritter,Copiapoa desertorum F.Ritter,Copiapoa desertorum F.Ritter,Copiapoa rupestris F.Ritter
1180411,Corrigiola telephiifolia var. imbricata (Lapeyr.) DC.,Corrigiola telephiifolia Pourr.,Corrigiola telephiifolia Pourr.,Corrigiola telephiifolia Pourr.,Corrigiola litoralis subsp. imbricata (Lapeyr.) O.Bolòs & Vigo
1180629,Iocaulon ovalis (Michx.) Raf.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
1180630,Crotalaria ovalis (Michx.) Pursh,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia J.F.Gmel.,Crotalaria rotundifolia var. rotundifolia
1180745,Tephrocactus dimorphus var. pseudorauppianus (Backeb.) Backeb.,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia berteroi (Colla) F.Ritter
1180754,Opuntia dimorpha var. pseudorauppiana (Backeb.) G.D.Rowley,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia sphaerica (C.F.Först.) E.F.Anderson,Cumulopuntia berteroi (Colla) F.Ritter
1181302,Dendrophthoe falcata var. pubescens (Hook.f.) V.Chandras.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata var. falcata
1181303,Dendrophthoe indica (Desr.) Miq.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata (L.f.) Ettingsh.,Dendrophthoe falcata var. falcata
1181483,Dianthus anatolicus var. parviflorus (Boiss.) Boiss.,Dianthus anatolicus Boiss.,Dianthus anatolicus Boiss.,Dianthus anatolicus Boiss.,Dianthus anatolicus var. anatolicus
1181531,Dianthus lusitanus subsp. lucronensis (Sennen) Sennen,Dianthus lusitanus Brot.,Dianthus lusitanus Brot.,Dianthus lusitanus Brot.,Dianthus lusitanus subsp. lusitanus
1181532,Dianthus lusitanus var. minoripetalus (Sennen) Sennen,Dianthus lusitanus Brot.,Dianthus lusitanus Brot.,Dianthus lusitanus Brot.,Dianthus lusitanus subsp. lusitanus
1181533,Dianthus toletanus var. bolivaris (Sennen) Sennen,Dianthus lusitanus Brot.,Dianthus lusitanus Brot.,Dianthus lusitanus Brot.,Dianthus lusitanus subsp. lusitanus
1182306,Elaeocarpus crenatus (Raf.) Merr.,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius Blume,Elaeocarpus angustifolius var. angustifolius
1182789,Echinocactus berteroi (Colla) Gay,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Cumulopuntia berteroi (Colla) F.Ritter
1182793,Cumulopuntia berteroi (Colla) F.Ritter,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Cumulopuntia berteroi (Colla) F.Ritter
1182795,Opuntia berteroi (Colla) A.E.Hoffm.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Cumulopuntia berteroi (Colla) F.Ritter
1182845,Erodium malacoides var. subtrilobum (Jord.) Lange,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium alnifolium Guss.
1182846,Erodium malacoides f. althaeoides (Jord.) Paol.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides (L.) L'Hér.,Erodium malacoides subsp. malacoides
1182855,Eruca sativa var. aurea (Batt.) O.E.Schulz,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca aurea Batt.
1182858,Eruca sativa subsp. aurea (Batt.) Maire,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca aurea Batt.
1182861,Eruca vesicaria var. aurea (Batt.) Maire,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca pinnatifida (Desf.) Pomel,Eruca aurea Batt.
1182942,Erysimum hieraciifolium var. cheiranthus Kuntze,Erysimum virgatum Roth,Erysimum virgatum Roth,Erysimum virgatum Roth,Erysimum odoratum Ehrh.
1183112,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa
1183113,Heliotropium madagascariense (Vatke) I.M.Johnst.,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca baclei (DC.) Diane & Hilger,Euploca madagascariensis (Vatke) E.L.A.N.Simons & Wieringa
1183989,Gentianopsis crinita subsp. macounii (Holm) Á.Löve & D.Löve,Gentianopsis crinita (Froel.) Ma,Gentianopsis crinita (Froel.) Ma,Gentianopsis crinita (Froel.) Ma,Gentianopsis macounii (Holm) Iltis
1184267,Memorialis hispida var. bennettiana (Wight) Wedd.,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana (Wight) Pusalkar & Ingle
1184268,Hyrtanandra hirta var. bennettiana (Wight) Thwaites,Gonostegia triandra (Blume) Miq.,Gonostegia triandra (Blume) Miq.,Gonostegia hirta (Blume) Miq.,Gonostegia bennettiana (Wight) Pusalkar & Ingle
1184631,Didymotheca stricta (Diels) H.Walter,Gyrostemon racemigerus H.Walter,Gyrostemon racemigerus H.Walter,Gyrostemon racemigerus H.Walter,Gyrostemon ditrigynus A.S.George
1184806,Helianthemum oelandicum subsp. boreale (Benth.) Font Quer & Rothm.,Helianthemum oelandicum (L.) Dum.Cours.,Helianthemum oelandicum (L.) Dum.Cours.,Helianthemum oelandicum (L.) Dum.Cours.,Helianthemum oelandicum subsp. oelandicum
1184988,Herniaria glabra f. scabrescens (R.Roem. ex Willk.) Trinajstić,Herniaria glabra L.,Herniaria glabra L.,Herniaria glabra L.,Herniaria scabrida Boiss.
1185035,Hibbertia angustifolia (R.Br. ex DC.) Benth.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia fasciculata R.Br. ex DC.,Hibbertia lagarophylla Toelken
1185039,Hibbertia ovata var. parviflora (R.Br. ex DC.) Domin,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia ovata Steud.,Hibbertia aspera subsp. aspera
1186425,Rosa chinensis f. mutabilis Rehder,Rosa chinensis Jacq.,Rosa chinensis Jacq.,Rosa chinensis Jacq.,Rosa × odorata var. odorata
1186901,Achillea foliosa (Sennen) Sennen,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea millefolium subsp. ceretanica (Sennen) Sennen,Achillea ceretanica (Sennen) I.Soriano,Achillea millefolium subsp. millefolium
1187568,Rosa canina subsp. catalaunica (Costa) Sennen,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187581,Rosa squarrosa var. cariotii (Chabert) Boullu,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187593,Rosa lutetiana var. cariotii (Chabert) Wolley-Dod,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187608,Rosa dumalis f. cariotii (Chabert) Borza,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187614,Rosa × collina subsp. catalaunica (Costa) Nyman,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187617,Rosa communis var. analoga (Déségl.) Rouy & E.G.Camus,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187619,Rosa communis var. cariotii (Chabert) Rouy & E.G.Camus,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187620,Rosa communis var. crepiniana (Déségl. ex Baker) Rouy & E.G.Camus,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa dumalis Bechst.
1187652,Rosa communis var. submitis (Gren.) Rouy & E.G.Camus,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa × dumetorum Thuill.
1187655,Rosa communis var. uncinelloides (Puget ex Heinr.Braun) Rouy & E.G.Camus,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa × dumetorum Thuill.
1187656,Rosa communis var. virginea (Ripart ex Déségl.) Rouy & E.G.Camus,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa stylosa Desv.
1187662,Rosa canina var. acharii (Billb.) Scheutz,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa dumalis Bechst.
1187663,Rosa canina subsp. acharii (Billb.) Nyman,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa dumalis Bechst.
1187673,Rosa canina f. cariotii (Chabert) Borbás,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187674,Rosa canina subvar. cariotii (Chabert) R.Keller,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187675,Rosa canina subsp. cariotii (Chabert) Hayek,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187676,Rosa canina f. catalaunica (Costa) C.Vicioso,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1187712,Rosa canina var. heckeliana (Tratt.) Regel,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa heckeliana Tratt.
1187792,Rosa canina var. cariotii (Chabert) Nyman,Rosa canina L.,Rosa canina L.,Rosa canina L.,Rosa squarrosa (A.Rau) Boreau
1188083,Huperzia myriophyllifolia (Hayata) Holub,Huperzia serrata (Thunb.) Trevis.,Huperzia serrata (Thunb.) Trevis.,Huperzia serrata (Thunb.) Trevis.,Huperzia myriophyllifolia (Hayata) Holub
1188085,Huperzia serrata var. myriophyllifolia (Hayata) H.M.Chang,Huperzia serrata (Thunb.) Trevis.,Huperzia serrata (Thunb.) Trevis.,Huperzia serrata (Thunb.) Trevis.,Huperzia myriophyllifolia (Hayata) Holub
1188724,Potentilla acaulis subsp. arenaria (Borkh.) Guin.,Potentilla acaulis L.,Potentilla acaulis L.,Potentilla acaulis L.,"Potentilla incana P.Gaertn., B.Mey. & Scherb."
1188734,Potentilla cinerea var. clementei (Jord.) Nyman,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188737,Potentilla cinerea clementei (Jord.) Th.Wolf,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188738,Dynamidium clementei (Jord.) Fourr.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188739,Potentilla cinerea var. velutina (Wall. ex Lehm.) Lehm.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188740,Potentilla cinerea subsp. velutina (Wall. ex Lehm.) Nyman,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188741,Potentilla cinerea proles velutina (Wall. ex Lehm.) Rouy & E.G.Camus,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188748,Potentilla acaulis subsp. velutina (Wall. ex Lehm.) Soják,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188750,Potentilla subacaulis var. velutina (Wall. ex Lehm.) Fiori,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188751,Potentilla verna var. velutina (Wall. ex Lehm.) Gams,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Potentilla velutina Lehm.
1188767,Potentilla inclinata subsp. adscendens (Waldst. & Kit. ex Willd.) Soják,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla patula Waldst. & Kit.
1188768,Potentilla inclinata var. adscendens (Waldst. & Kit. ex Willd.) Nyman,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla patula Waldst. & Kit.
1188773,Potentilla gaudinii var. polytricha (Jord. ex Loret & Barrandon) Th.Wolf,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla cinerea Chaix ex Vill.
1188775,Potentilla cinerea proles polytricha (Jord. ex Loret & Barrandon) Rouy & E.G.Camus,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla cinerea Chaix ex Vill.
1188794,Potentilla canescens var. adscendens (Waldst. & Kit. ex Willd.) DC.,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla inclinata Vill.,Potentilla patula Waldst. & Kit.
1188944,Potentilla wimanniana silesiaca (R.Uechtr.) Garcke,Potentilla wimanniana Günther & Schummel,Potentilla wimanniana Günther & Schummel,Potentilla wimanniana Günther & Schummel,Potentilla silesiaca R.Uechtr.
1189387,Rosa × dumetorum var. klukii (Besser) Schmalh.,Rosa × dumetorum Thuill.,Rosa × dumetorum Thuill.,Rosa × dumetorum Thuill.,Rosa rubiginosa L.
1189409,Rosa viscaria var. nemorosa (Lib. ex Lej.) Rouy & E.G.Camus,Rosa inodora Fr.,Rosa inodora Fr.,Rosa inodora Fr.,Rosa micrantha Borrer ex Sm.
1189436,Rosa elliptica var. klukii (Besser) R.Keller,Rosa inodora Fr.,Rosa inodora Fr.,Rosa inodora Fr.,Rosa rubiginosa L.
1189459,Rosa × involuta var. wilsonii (Borrer) Baker,Rosa × involuta Sm.,Rosa × involuta Sm.,Rosa × involuta Sm.,Rosa × andrzeiowskii Steven ex Besser
1189494,Rosa pugetii var. thomasii (Puget ex Cottet) Heinr.Braun,Rosa marginata Wallr.,Rosa marginata Wallr.,Rosa marginata Wallr.,Rosa abietina Gren. ex Christ
1189767,Rubus assaortinus var. erythraeus (Fiori) Gust.,Rubus apetalus Poir.,Rubus apetalus Poir.,Rubus apetalus Poir.,Rubus quartinianus A.Rich.
1189777,Rubus babingtonii subsp. insuetus (Sudre) Sudre,Rubus babingtonii T.B.Salter,Rubus babingtonii T.B.Salter,Rubus babingtonii T.B.Salter,Rubus phaeocarpus W.C.R.Watson
1189782,Rubus bifrons var. decipiens (P.J.Müll.) Hormuz.,Rubus bifrons Vest,Rubus bifrons Vest,Rubus bifrons Vest,Rubus radula Weihe
1189798,Rubus caesius var. semitomentosus (Borbás) Ade,Rubus caesius L.,Rubus caesius L.,Rubus caesius L.,Rubus semitomentosus Borbás
1189823,Rubus moluccanus var. davidianus (Kuntze) Kuntze,Rubus crataegifolius Bunge,Rubus crataegifolius Bunge,Rubus crataegifolius Bunge,Rubus lambertianus var. lambertianus
