,taxon_name_w_authors,v10_11_12_13_14_15_accepted_name_w_author,v16_taxon_name_w_authors,v16_chained_accepted_name_w_author,v16_chained_accepted_species,v16_direct_accepted_name_w_author,v16_direct_accepted_species,v16_chained_accepted_genus,v16_direct_accepted_genus
931211,Collaea argentina Griseb.,Nanogalactia heterophylla (Gillies ex Hook.) L.P.Queiroz,Nanogalactia heterophylla (Gillies ex Hook.) L.P.Queiroz,Nanogalactia heterophylla (Gillies ex Hook.) L.P.Queiroz,Nanogalactia heterophylla,Collaea argentina Griseb.,Collaea argentina,Nanogalactia,Collaea
931213,Collaea formosa Griseb.,Nanogalactia heterophylla (Gillies ex Hook.) L.P.Queiroz,Nanogalactia heterophylla (Gillies ex Hook.) L.P.Queiroz,Nanogalactia heterophylla (Gillies ex Hook.) L.P.Queiroz,Nanogalactia heterophylla,Collaea argentina Griseb.,Collaea argentina,Nanogalactia,Collaea
931773,Opuntia colubrina A.Cast.,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii,Opuntia colubrina A.Cast.,Opuntia colubrina,Salmonopuntia,Opuntia
1101932,Claytonia mutandra Kuntze,Philippiamra calycina (Phil.) Hershk.,Philippiamra calycina (Phil.) Hershk.,Philippiamra calycina (Phil.) Hershk.,Philippiamra calycina,Montiopsis trifida (Hook. & Arn.) D.I.Ford,Montiopsis trifida,Philippiamra,Montiopsis
1102074,Rhaponticum Ludwig,Centaurea L.,Centaurea L.,Centaurea L.,,Rhaponticum Ludwig,,Centaurea,Rhaponticum
1104803,Cynorkis micrantha (Frapp. ex Cordem.) Schltr.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata,Benthamia gracilis J.M.H.Shaw,Benthamia gracilis,Cynorkis,Benthamia
1107852,Luisia birchea Blume,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
1107853,Luisia laurifolia M.R.Almeida,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium (L.) Garay,Cleisostoma tenuifolium,Luisia birchea Blume,Luisia birchea,Cleisostoma,Luisia
1109276,Listrostachys pescatoriana (Lindl.) S.Moore,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys (Thouars) Schltr.,Oeoniella polystachys,Listrostachys pertusa (Lindl.) Rchb.f.,Listrostachys pertusa,Oeoniella,Listrostachys
1109285,Oldenlandia pseudocorymbosa (Bakh.f.) Raizada,Oldenlandia corymbosa var. corymbosa,Oldenlandia corymbosa var. corymbosa,Oldenlandia corymbosa var. corymbosa,Oldenlandia corymbosa,Scleromitrion diffusum (Willd.) R.J.Wang,Scleromitrion diffusum,Oldenlandia,Scleromitrion
1109288,Hedyotis pseudocorymbosa Bakh.f.,Oldenlandia corymbosa var. corymbosa,Oldenlandia corymbosa var. corymbosa,Oldenlandia corymbosa var. corymbosa,Oldenlandia corymbosa,Scleromitrion diffusum (Willd.) R.J.Wang,Scleromitrion diffusum,Oldenlandia,Scleromitrion
1114954,Canistrum lindenii (Regel) Mez,Hohenbergia augusta (Vell.) É.Morren,Hohenbergia augusta (Vell.) É.Morren,Hohenbergia augusta (Vell.) É.Morren,Hohenbergia augusta,Edmundoa lindenii (Regel) Leme,Edmundoa lindenii,Hohenbergia,Edmundoa
1118040,Salmia subacaulis (Poit.) Schult. & Schult.f.,Evodianthus funifer subsp. funifer,Evodianthus funifer subsp. funifer,Evodianthus funifer subsp. funifer,Evodianthus funifer,Asplundia brachyphylla Harling,Asplundia brachyphylla,Evodianthus,Asplundia
1118041,Carludovica subacaulis (Poit.) Kunth,Evodianthus funifer subsp. funifer,Evodianthus funifer subsp. funifer,Evodianthus funifer subsp. funifer,Evodianthus funifer,Asplundia brachyphylla Harling,Asplundia brachyphylla,Evodianthus,Asplundia
1118114,Chytroma praeclara (Sandwith) R.Knuth,Chytroma holcogyne (Sandwith) R.Knuth,Chytroma holcogyne (Sandwith) R.Knuth,Chytroma holcogyne (Sandwith) R.Knuth,Chytroma holcogyne,Lecythis praeclara (Sandwith) S.A.Mori ex Molino & Sabatier,Lecythis praeclara,Chytroma,Lecythis
1132999,Ligusticum apiifolium (Nutt.) A.Gray,Lomatium dissectum (Nutt.) Mathias & Constance,Lomatium dissectum (Nutt.) Mathias & Constance,Lomatium dissectum (Nutt.) Mathias & Constance,Lomatium dissectum,Ligusticum apiifolium (Nutt.) A.Gray,Ligusticum apiifolium,Lomatium,Ligusticum
1136237,Neogymnantha Y.Itô,Rebutia K.Schum.,Rebutia K.Schum.,Rebutia K.Schum.,,Weingartia Werderm.,,Rebutia,Weingartia
1139559,Craspedostoma cephalotes (Licht. ex Meisn.) Domke,Lachnaea grandiflora (L.f.) Baill.,Lachnaea grandiflora (L.f.) Baill.,Lachnaea grandiflora (L.f.) Baill.,Lachnaea grandiflora,Gnidia linearifolia (Wikstr.) B.Peterson,Gnidia linearifolia,Lachnaea,Gnidia
1139853,Malveopsis spicata var. normalis Kuntze,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum,Melochia spicata (L.) Fryxell,Melochia spicata,Malvastrum,Melochia
1139855,Melochia spicata (L.) Fryxell,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum,Melochia spicata (L.) Fryxell,Melochia spicata,Malvastrum,Melochia
1139856,Visenia spicata (L.) Colla,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum,Melochia spicata (L.) Fryxell,Melochia spicata,Malvastrum,Melochia
1139859,Malveopsis spicata (L.) Kuntze,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum,Melochia spicata (L.) Fryxell,Melochia spicata,Malvastrum,Melochia
1139860,Malvastrum spicatum (L.) A.Gray,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum (L.) Torr.,Malvastrum americanum,Melochia spicata (L.) Fryxell,Melochia spicata,Malvastrum,Melochia
1141112,Vigna stipulacea (Lam.) Kuntze,Pueraria montana var. lobata (Willd.) Maesen & S.M.Almeida ex Sanjappa & Predeep,Pueraria montana var. lobata (Willd.) Maesen & S.M.Almeida ex Sanjappa & Predeep,Pueraria montana var. lobata (Willd.) Maesen & S.M.Almeida ex Sanjappa & Predeep,Pueraria montana,Vigna stipulacea (Lam.) Kuntze,Vigna stipulacea,Pueraria,Vigna
1144872,Mesembryanthemum deflectum N.E.Br.,Antimima defecta (L.Bolus) H.E.K.Hartmann,Antimima defecta (L.Bolus) H.E.K.Hartmann,Antimima defecta (L.Bolus) H.E.K.Hartmann,Antimima defecta,Ruschia decumbens L.Bolus,Ruschia decumbens,Antimima,Ruschia
1150886,Cumulopuntia berteroi (Colla) F.Ritter,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi,Eriosyce,Cumulopuntia
1150894,Opuntia berteroi (Colla) A.E.Hoffm.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi,Eriosyce,Cumulopuntia
1150895,Echinocactus berteroi (Colla) Gay,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa (Haw.) Katt.,Eriosyce subgibbosa,Cumulopuntia berteroi (Colla) F.Ritter,Cumulopuntia berteroi,Eriosyce,Cumulopuntia
1154500,Sigmoidotropis grandiflora (Steud.) A.Delgado,Helicotropis linearis (Kunth) A.Delgado,Helicotropis linearis (Kunth) A.Delgado,Helicotropis linearis (Kunth) A.Delgado,Helicotropis linearis,Sigmoidotropis grandiflora (Steud.) A.Delgado,Sigmoidotropis grandiflora,Helicotropis,Sigmoidotropis
1158862,Caesalpinia pyramidata (Mill.) Martyn,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri (Greenm.) Gagnon & G.P.Lewis,Cenostigma gaumeri,Erythrostemon yucatanensis var. yucatanensis,Erythrostemon yucatanensis,Cenostigma,Erythrostemon
1160089,Arctium majus subsp. intermedium (Lange) Nyman,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala,Arctium nemorosum Lej.,Arctium nemorosum,Cousinia,Arctium
1160090,Lappa intermedium (Lange) Lange,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala C.A.Mey. ex DC.,Cousinia chlorocephala,Arctium nemorosum Lej.,Arctium nemorosum,Cousinia,Arctium
1162379,Shawia arguta (Benth.) Britten,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis (Benth.) Lander,Camptacra gracilis,Olearia arguta Benth.,Olearia arguta,Camptacra,Olearia
1164534,Parahemionitis arifolia (Burm.f.) Panigrahi,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum,Hemionitis arifolia (Burm.f.) T.Moore,Hemionitis arifolia,Acrostichum,Hemionitis
1164535,Gymnogramma arifolia (Burm.f.) Kuhn,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum,Hemionitis arifolia (Burm.f.) T.Moore,Hemionitis arifolia,Acrostichum,Hemionitis
1164536,Hemionitis arifolia (Burm.f.) T.Moore,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum L.,Acrostichum aureum,Hemionitis arifolia (Burm.f.) T.Moore,Hemionitis arifolia,Acrostichum,Hemionitis
1168174,Lotus alamosanus (Rose) Gentry,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii (Vasey & Rose) Brouillet,Acmispon watsonii,Hosackia alamosana Rose,Hosackia alamosana,Acmispon,Hosackia
1168907,Oreocharis leveilleana Fedde,Oreocharis auricula var. auricula,Oreocharis auricula var. auricula,Oreocharis auricula var. auricula,Oreocharis auricula,Petrocodon leveilleanus (Fedde) X.X.Bai & F.Wen,Petrocodon leveilleanus,Oreocharis,Petrocodon
1171288,Matricaria valentina (L.) L.,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale var. ruderale,Porophyllum ruderale,Anacyclus radiatus Loisel.,Anacyclus radiatus,Porophyllum,Anacyclus
1174696,Aalius Rumph. ex Kuntze,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,Breynia J.R.Forst. & G.Forst.,,Phyllanthus L.,,Breynia,Phyllanthus
1176858,Coprosma dentata (Elmer) Heads,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Nertera granadensis var. granadensis,Nertera granadensis,Hemiphragma heterophyllum var. dentatum (Elmer) T.Yamaz.,Hemiphragma heterophyllum,Nertera,Hemiphragma
1179351,Anoectochilus lowii T.Br.,Dossinia marmorata C.Morren,Dossinia marmorata C.Morren,Dossinia marmorata C.Morren,Dossinia marmorata,Anoectochilus brevilabris Lindl.,Anoectochilus brevilabris,Dossinia,Anoectochilus
1179950,Octomeria stellata (Lindl.) Spreng.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1179952,Tainia stellata (Lindl.) Pfitzer,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1179953,Eria rugosa (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1179954,Pinalia fragrans (Rchb.f.) Kuntze,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1179955,Pinalia stellata (Lindl.) Kuntze,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1179956,Pinalia rugosa (Blume) Kuntze,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1179957,Pinalia striolata (Rchb.f.) Kuntze,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum (Blume) Lindl.,Bulbophyllum gibbosum,Eria stellata Lindl.,Eria stellata,Bulbophyllum,Eria
1181938,Diasperus L. ex Kuntze,Glochidion J.R.Forst. & G.Forst.,Glochidion J.R.Forst. & G.Forst.,Glochidion J.R.Forst. & G.Forst.,,Phyllanthus L.,,Glochidion,Phyllanthus
1183336,Oldenlandia brachiata (Wight) Hook.f.,Kohautia attenuata (Willd.) I.M.Turner,Kohautia attenuata (Willd.) I.M.Turner,Kohautia attenuata (Willd.) I.M.Turner,Kohautia attenuata,Oldenlandia pusilla Rottler,Oldenlandia pusilla,Kohautia,Oldenlandia
1188879,Uragoga nitidula (Cham. & Schltdl.) Kuntze,Palicourea leiocarpa (Cham. & Schltdl.) Delprete,Palicourea leiocarpa (Cham. & Schltdl.) Delprete,Palicourea leiocarpa (Cham. & Schltdl.) Delprete,Palicourea leiocarpa,Psychotria nitidula Cham. & Schltdl.,Psychotria nitidula,Palicourea,Psychotria
1191506,Xylobium corrugatum var. wageneri (Rchb.f.) Schltr.,Bifrenaria wageneri Rchb.f.,Bifrenaria wageneri Rchb.f.,Bifrenaria wageneri Rchb.f.,Bifrenaria wageneri,Xylobium corrugatum (Lindl.) Rolfe,Xylobium corrugatum,Bifrenaria,Xylobium
1191508,Xylobium wageneri (Rchb.f.) Schltr.,Bifrenaria wageneri Rchb.f.,Bifrenaria wageneri Rchb.f.,Bifrenaria wageneri Rchb.f.,Bifrenaria wageneri,Xylobium corrugatum (Lindl.) Rolfe,Xylobium corrugatum,Bifrenaria,Xylobium
1196686,Dupatya vaginata (Körn.) Kuntze,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus (Bong.) Ruhland,Syngonanthus fischerianus,Paepalanthus vaginatus Körn.,Paepalanthus vaginatus,Syngonanthus,Paepalanthus
1204284,Widdringtonia glauca (Carrière) Carrière,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis,Fitzroya cupressoides (Molina) I.M.Johnst.,Fitzroya cupressoides,Platycladus,Fitzroya
1204767,Callitropsis funebris (Endl.) de Laub. & Husby,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis,Cupressus funebris Endl.,Cupressus funebris,Platycladus,Cupressus
1204772,Chamaecyparis funebris (Endl.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis,Cupressus funebris Endl.,Cupressus funebris,Platycladus,Cupressus
1204774,Platycyparis funebris (Endl.) A.V.Bobrov & Melikyan,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis (L.) Franco,Platycladus orientalis,Cupressus funebris Endl.,Cupressus funebris,Platycladus,Cupressus
1205134,Vilfa frondosa C.Presl,Agrostis castellana Boiss. & Reut.,Agrostis castellana Boiss. & Reut.,Agrostis castellana Boiss. & Reut.,Agrostis castellana,Polypogon viridis (Gouan) Breistr.,Polypogon viridis,Agrostis,Polypogon
1209005,Nassella mucronata (Kunth) R.W.Pohl,Lorenzochloa mucronata (Griseb.) Romasch.,Lorenzochloa mucronata (Griseb.) Romasch.,Lorenzochloa mucronata (Griseb.) Romasch.,Lorenzochloa mucronata,Nassella mucronata (Kunth) R.W.Pohl,Nassella mucronata,Lorenzochloa,Nassella
1213030,Microlaena avenacea var. carsei (Cheeseman) Zotov,Ehrharta diplax var. diplax,Ehrharta diplax var. diplax,Ehrharta diplax var. diplax,Ehrharta diplax,Microlaena carsei Cheeseman,Microlaena carsei,Ehrharta,Microlaena
1221116,Agrosinapis arvensis (L.) Fourr.,Moricandia arvensis (L.) DC.,Moricandia arvensis (L.) DC.,Moricandia arvensis (L.) DC.,Moricandia arvensis,Mutarda arvensis (L.) D.A.German,Mutarda arvensis,Moricandia,Mutarda
1229034,Dela Adans.,Seseli L.,Seseli L.,Seseli L.,,Libanotis Haller ex Zinn,,Seseli,Libanotis
1236385,Scabiosa japonica subsp. tschiliensis (Grüning) Hurus.,"Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma","Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma","Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma",Lomelosia comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis,Lomelosia,Scabiosa
1236386,Trochocephalus tschiliensis (Grüning) Á.Löve & D.Löve,"Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma","Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma","Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma",Lomelosia comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis,Lomelosia,Scabiosa
1236394,Scabiosa japonica var. tschiliensis (Grüning) Hurus.,"Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma","Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma","Lomelosia comosa (Fisch. ex Roem. & Schult.) J.H.Xue, Chepinoga & K.P.Ma",Lomelosia comosa,Scabiosa tschiliensis Grüning,Scabiosa tschiliensis,Lomelosia,Scabiosa
1239121,Feuilleea terminalis Kuntze,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala (Benth.) E.J.M.Koenen & Duno,Pseudalbizzia polycephala,"Hydrochorea pedicellaris (DC.) M.V.B.Soares, Iganci & M.P.Morim",Hydrochorea pedicellaris,Pseudalbizzia,Hydrochorea
1243620,Cephalosphaera Warb.,Brochoneura Warb.,Brochoneura Warb.,Brochoneura Warb.,,Cephalosphaera Warb.,,Brochoneura,Cephalosphaera
1246206,Wendlandia Willd.,Cocculus DC.,Cocculus DC.,Cocculus DC.,,Nephroia Lour.,,Cocculus,Nephroia
1248912,Chrysoxylon vinhatico Casar.,Dimorphandra exaltata Schott,Dimorphandra exaltata Schott,Dimorphandra exaltata Schott,Dimorphandra exaltata,Plathymenia reticulata Benth.,Plathymenia reticulata,Dimorphandra,Plathymenia
1250552,Eruca vesicaria var. stenocarpa (Boiss. & Reut.) Thell.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria,Erucastrum nasturtiifolium subsp. nasturtiifolium,Erucastrum nasturtiifolium,Eruca,Erucastrum
1250556,Eruca sativa var. stenocarpa (Boiss. & Reut.) Coss.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria,Erucastrum nasturtiifolium subsp. nasturtiifolium,Erucastrum nasturtiifolium,Eruca,Erucastrum
1250563,Eruca sativa subsp. stenocarpa (Boiss. & Reut.) Maire,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria (L.) Cav.,Eruca vesicaria,Erucastrum nasturtiifolium subsp. nasturtiifolium,Erucastrum nasturtiifolium,Eruca,Erucastrum
1253228,Harrisia serruliflora (Haw.) Lourteig,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata,Cereus serruliflorus Haw.,Cereus serruliflorus,Harrisia,Cereus
1253230,Serrulatocereus serruliflorus (Haw.) Guiggi,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata (Lam.) Backeb.,Harrisia divaricata,Cereus serruliflorus Haw.,Cereus serruliflorus,Harrisia,Cereus
1254587,Robinsonia guianensis (Aubl.) J.F.Gmel.,Quiina guianensis Aubl.,Quiina guianensis Aubl.,Quiina guianensis Aubl.,Quiina guianensis,Touroulia guianensis Aubl.,Touroulia guianensis,Quiina,Touroulia
1255997,Sigmoidotropis spixiana (Mart. ex Benth.) A.Delgado,Ancistrotropis peduncularis (Fawc. & Rendle) A.Delgado,Ancistrotropis peduncularis (Fawc. & Rendle) A.Delgado,Ancistrotropis peduncularis (Fawc. & Rendle) A.Delgado,Ancistrotropis peduncularis,Sigmoidotropis spixiana (Mart. ex Benth.) A.Delgado,Sigmoidotropis spixiana,Ancistrotropis,Sigmoidotropis
1262124,× Rowleyara hildmannii (Hildm.) P.V.Heath,Disocactus crenatus subsp. kimnachii (Bavo) M.Á.Cruz & S.Arias,Disocactus crenatus subsp. kimnachii (Bavo) M.Á.Cruz & S.Arias,Disocactus crenatus subsp. kimnachii (Bavo) M.Á.Cruz & S.Arias,Disocactus crenatus,× Disoselenicereus hildmannii (Hildm.) M.H.J.van der Meer,× Disoselenicereus hildmannii,Disocactus,× Disoselenicereus
1266139,Senecio bonplandianus DC.,Aetheolaena senecioides (Kunth) B.Nord.,Aetheolaena senecioides (Kunth) B.Nord.,Aetheolaena senecioides (Kunth) B.Nord.,Aetheolaena senecioides,Senecio bonplandianus DC.,Senecio bonplandianus,Aetheolaena,Senecio
1273462,Anemonoides soyensis (H.Boissieu) Holub,Anemonastrum flaccidum (Fr.Schmidt) Mosyakin,Anemonastrum flaccidum (Fr.Schmidt) Mosyakin,Anemonastrum flaccidum (Fr.Schmidt) Mosyakin,Anemonastrum flaccidum,Anemone soyensis H.Boissieu,Anemone soyensis,Anemonastrum,Anemone
1275958,Maquira grandifolia (Trécul) Baill. ex Benth. & Hook.f.,Maquira guianensis subsp. guianensis,Maquira guianensis subsp. guianensis,Maquira guianensis subsp. guianensis,Maquira guianensis,Perebea guianensis subsp. guianensis,Perebea guianensis,Maquira,Perebea
1277368,Gilia densiflora (Benth.) Peterm.,Eriastrum densifolium subsp. densifolium,Eriastrum densifolium subsp. densifolium,Eriastrum densifolium subsp. densifolium,Eriastrum densifolium,Leptosiphon grandiflorus Benth.,Leptosiphon grandiflorus,Eriastrum,Leptosiphon
1277812,Cirsium horridum (Adams) Petr.,Centaurea benedicta var. benedicta,Centaurea benedicta var. benedicta,Centaurea benedicta var. benedicta,Centaurea benedicta,Cirsium pugnax Sommier & Levier,Cirsium pugnax,Centaurea,Cirsium
1278956,Austrocylindropuntia colubrina (A.Cast.) Backeb.,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii (F.A.C.Weber) Font & M.Köhler,Salmonopuntia schickendantzii,Opuntia colubrina A.Cast.,Opuntia colubrina,Salmonopuntia,Opuntia
